   100      47.9669      54.6210      48.2721
   100      49.4226      50.9738      50.6318
   100      48.2050      51.5345      52.4345
   100      48.6884      51.3798      44.8230
   100      48.4425      48.4370      47.1954
   100      50.4023      48.0944      53.7798
   100      49.4271      52.6082      50.8855
   100      53.4268      48.2604      48.3022
   100      48.8729      51.2931      48.5345
   100      47.6111      54.9058      45.5836
   100      53.9915      55.4522      47.6451
   100      47.5727      52.1726      51.6133
   100      50.9625      53.9943      46.3065
   100      49.2891      55.4639      49.3258
   100      47.3464      45.6798      47.3833
   100      55.0572      54.8595      47.4847
   100      51.7556      52.0709      51.1883
   100      49.7768      50.6410      45.8544
   100      47.1636      47.6444      47.1667
   100      47.1755      50.1751      49.6991
   100      43.9405      52.6373      50.6203
   100      49.1095      48.8571      48.4755
   100      51.2003      55.3876      52.6380
   100      48.8630      50.8811      45.9162
   100      47.5301      50.4742      46.3617
   100      51.8473      50.3341      48.4643
   100      53.3948      47.7701      49.9783
   100      47.2825      47.2085      48.7774
   100      48.9959      50.4172      57.3746
   100      47.1844      52.2714      44.2752
   100      45.7131      53.0079      50.5090
   100      49.3371      50.7200      49.8682
   100      51.6393      50.6162      44.3033
   100      50.7270      52.0825      51.1130
   100      53.8672      50.7013      51.5818
   100      52.0605      51.2901      52.6409
   100      49.0968      49.8293      47.1371
   100      47.0710      50.9914      53.2175
   100      52.4475      48.7448      47.1374
   100      50.8794      57.7891      50.3360
   100      52.3060      50.6301      50.5676
   100      51.3791      51.4157      45.9171
   100      54.9014      50.7099      47.8132
   100      55.4574      50.0375      45.7413
   200      99.4596     102.1675      99.2307
   200      95.1808     100.5288     100.1043
   200      97.9134     103.5039     104.2089
   200      97.2751     100.9326      99.3215
   200      97.5609     102.2187      98.2872
   200     102.0531     100.6397      95.7774
   200     100.8346      99.8071      95.0753
   200      95.4575     103.0131     103.1172
   200      99.1323      93.2184      95.4437
   200     100.9055      97.7507     100.8337
   200     100.2556     102.4594      93.9022
   200      97.0957      99.5944      92.7945
   200      99.0900     106.2423      96.5509
   200     101.3622     103.4294      97.0014
   200      98.3089     102.5844      96.6365
   200     103.9532     104.6021     103.4571
   200     105.4419     101.2461      97.6463
   200     105.0145     103.2694      94.9807
   200     100.9191      98.6925      98.9800
   200     104.6451     107.8435      98.0221
   200      98.6170     102.0673     100.3690
   200      99.5257     105.9922      96.8797
   200      97.2027      99.2187      93.9346
   200     101.0604     102.4774     100.8611
   200      95.7299      98.3024      97.1487
   200      94.6247     102.6350      93.0884
   200      98.8343      96.9259      96.4542
   200      95.0942     103.3996      99.0890
   200      98.0741     105.7805      98.2093
   200      97.4267      96.6396      96.5314
   200     102.4571      98.2987      98.2483
   200     102.2236     102.2547     100.5827
   200     100.9038     100.5335      99.5878
   200     101.1887     103.4759      97.1400
   200     102.1218     106.9625      94.9450
   200      99.2450     104.0911      98.7125
   200     103.4460     100.0521     101.0472
   200     100.4726     101.9193      95.5510
   200     105.1701     104.0919      99.8880
   200     105.5636     104.8413      95.1411
   200      98.4518     103.4668     100.0364
   200     103.3298     100.7410      98.8827
   200     102.2355      99.2018     101.1023
   200      99.1076     101.0710      97.3472
   200      98.5449     106.1801      95.5156
   200     102.7942     100.6819      93.6694
   200      97.3821      96.4685      93.5144
   200     105.2302     101.2228      97.8192
   200     102.2161     103.9596     100.2098
   200     100.7952     107.2435      98.5720
   200      98.0479     104.3131     104.2798
   200     100.1542     103.6809      96.7875
   200     101.0245     100.8664      99.2879
   200      98.8722     105.3450      99.2558
   200     101.2887     103.8672     101.7287
   200     100.5503     104.1451      98.5208
   200      99.8788     100.3405     101.9398
   200     102.4513     100.6349      96.1502
   200      99.0872     101.8932      98.9874
   200      99.8050     100.6819      93.8018
   200     101.7511     101.4053      92.9034
   200      99.9077     102.2151     100.2644
   200      93.3735     103.3516      99.8003
   200      99.6915      96.8238      97.0255
   200     100.5419     106.6468     101.9839
   200      98.9710     105.0813     103.7702
   200      94.4081      96.7809     100.1888
   200     104.2694     103.2122     103.3133
   200     101.1214     101.9807      97.1006
   200      99.0499     104.3896     101.1965
   200      97.1127     100.5828     100.0641
   200     102.6378     101.9957      96.0471
   200      96.6299     103.8990     101.7095
   200     101.8778      98.7526     100.8352
   200     106.9865     104.7654      94.0267
   200     103.9224     103.9984      99.5088
   200      99.3463      97.7707      95.3708
   200      94.1606     101.7741      96.1746
   200      92.8118      97.6025      91.6977
   200      98.9929      98.0210      96.6138
   200     100.8313     102.0210     100.0737
   200     102.4739     109.0175     101.1488
   200      97.6068     101.0749      97.8895
   200     101.5091      99.6799     101.1886
   200     100.6707      97.9860      98.8305
   200     102.1077      98.6280      99.4419
   200     102.7002     101.5727     100.2501
   200     103.9751     103.8947      95.2065
   200     100.0582      99.3838      96.8890
   200     102.7142     104.3059     103.1574
   200     100.8926     102.9075      97.2515
   200     101.1271     102.6012      99.3808
   200      98.5618     102.0432      92.7397
   200     103.5550     103.5044      97.3629
   200      96.8531     100.2101      98.3917
   200     106.5720     102.6275      92.8260
   200      99.7743     104.1711      96.9715
   200      99.0881      98.2623     100.9742
   200      98.4393      98.3158      99.0783
   200      98.8778      99.8178      93.7329
   300     145.3571     148.0033     144.8861
   300     147.6084     152.4121     147.0673
   300     147.3009     150.3658     147.8456
   300     151.6408     154.4632     147.3376
   300     147.0893     152.5820     148.3021
   300     148.8944     151.5391     143.2851
   300     154.3778     160.6093     147.0190
   300     147.6263     150.1747     144.2535
   300     148.4891     154.9897     141.4843
   300     143.2619     148.5982     147.3556
   300     154.1049     156.2681     143.7567
   300     151.8841     148.4408     147.4777
   300     149.9187     158.4864     149.2358
   300     153.8008     154.1494     144.2501
   300     151.9097     153.3144     146.0633
   300     147.7338     151.4922     141.8739
   300     148.1989     149.3585     144.4635
   300     147.8576     150.0931     148.9047
   300     151.2055     154.5821     142.6643
   300     145.9823     154.8821     149.5124
   300     150.9532     151.1901     151.4455
   300     145.4164     153.6262     146.3263
   300     147.5283     148.6190     145.8330
   300     147.5813     154.3457     145.6952
   300     145.2271     152.6555     145.6104
   300     153.7617     155.8042     149.7443
   300     151.8567     149.2775     147.7579
   300     153.9998     151.6758     143.9731
   300     151.5482     149.3279     146.9048
   300     150.3452     156.5370     145.3907
   300     144.9297     148.4161     147.8999
   300     148.3054     149.8597     141.6966
   300     146.6871     148.9098     144.3767
   300     151.1793     159.0172     150.4356
   300     145.3042     150.9715     149.7164
   300     144.2978     151.6470     154.5208
   300     149.9816     153.9169     146.1717
   300     146.3188     151.8222     150.4902
   300     151.6943     154.9836     142.3221
   300     145.0376     149.5840     143.3743
   300     147.2400     151.3653     147.1802
   300     147.7339     156.6264     149.1993
   300     153.0197     152.6722     146.2743
   300     150.2371     151.6053     142.7296
   300     149.1791     148.6042     146.0386
   300     145.7993     156.5964     144.0417
   300     153.3227     149.3450     138.7976
   300     145.6581     154.2156     149.5799
   300     146.9378     149.3249     148.5912
   300     146.4140     147.4066     145.9504
   300     147.8267     152.0209     148.0012
   300     148.9886     150.6166     149.9865
   300     147.6774     150.7045     149.7876
   300     159.7882     152.0463     139.9276
   300     143.6368     147.8018     148.1294
   300     151.7121     154.5884     147.3248
   300     148.4653     153.4775     146.0770
   300     151.0657     153.5262     153.6090
   300     152.5731     153.4885     142.1727
   300     148.7669     155.7628     145.4913
   300     153.3672     157.6530     147.7208
   300     153.3547     150.8851     150.3773
   300     152.7799     149.6629     149.0190
   300     150.4032     152.2582     142.3181
   300     152.0455     146.4835     144.9719
   300     153.4600     152.7471     150.9183
   300     146.7901     152.2678     152.3150
   300     152.1585     149.7815     145.5470
   300     148.2464     151.0268     145.9403
   300     149.6892     153.3854     150.6698
   300     148.3570     156.4141     151.7702
   300     147.2846     155.3324     151.9164
   300     152.3660     149.5677     143.8771
   300     153.0488     144.6245     147.2598
   300     147.3861     154.2733     149.8402
   300     150.3947     155.0492     150.9742
   300     149.7460     154.3455     152.8323
   300     145.8524     153.7502     147.3898
   300     143.6478     148.7761     146.4456
   300     149.1495     148.7900     146.0590
   300     150.7528     149.4379     147.3006
   300     148.0122     150.3166     150.5898
   300     153.9358     151.8460     140.8346
   300     146.0708     154.7871     146.9121
   300     147.8281     157.7218     156.2494
   300     149.1647     155.7615     150.0030
   300     149.7582     153.0819     150.2655
   300     146.1778     149.9904     139.4297
   300     149.8931     151.7350     147.3225
   300     146.3990     157.8700     146.3191
   300     153.3145     156.2067     149.7849
   300     149.8990     153.5365     143.2639
   300     155.5105     149.1128     152.3794
   300     149.8880     152.6820     147.8895
   300     151.7710     155.6129     145.9759
   300     149.8649     155.5441     151.4598
   300     148.1601     150.5147     151.3016
   300     147.6768     150.0130     148.0314
   300     141.2765     158.0019     143.0317
   300     153.1079     153.1849     147.2788
   400     197.1828     201.9672     194.6533
   400     200.1475     211.2425     199.5947
   400     197.1027     207.3080     189.7280
   400     198.1055     204.6724     196.0980
   400     195.7286     203.8099     201.1641
   400     196.4313     204.6723     201.7595
   400     198.6547     197.4567     193.1449
   400     200.2432     211.9535     195.4115
   400     194.5941     205.5844     195.5813
   400     196.9340     204.4753     201.5360
   400     201.2005     201.4327     197.0555
   400     200.0163     209.4972     195.6706
   400     198.6973     205.5279     185.3159
   400     195.5264     204.9019     186.0112
   400     197.9195     203.8329     195.6411
   400     197.2694     213.3067     187.7004
   400     200.0833     211.4017     197.0630
   400     203.8817     203.5688     194.9590
   400     201.4143     201.6782     200.5296
   400     204.9616     205.5628     199.0514
   400     203.2076     205.3435     195.8043
   400     199.7290     207.5748     193.1671
   400     200.7452     210.2935     194.4445
   400     203.2120     206.3585     191.9747
   400     204.2453     206.8003     195.7028
   400     204.5877     202.6269     191.5435
   400     203.0357     206.9619     195.0954
   400     201.3325     206.2137     192.7700
   400     196.7573     208.1081     201.5206
   400     195.7125     207.1427     195.1360
   400     197.9713     198.9491     192.1442
   400     202.6209     205.2596     193.1879
   400     201.2409     203.8780     201.2555
   400     200.9862     202.7392     194.1036
   400     199.3224     202.0992     195.5518
   400     202.0164     202.7636     194.4508
   400     200.0577     199.4277     194.2857
   400     199.3610     203.5453     192.6197
   400     203.3501     204.4066     202.3587
   400     197.9427     201.5910     195.6539
   400     200.0307     201.7565     196.2860
   400     205.8394     203.6887     189.7123
   400     202.2875     199.8889     195.6969
   400     191.6426     206.3657     196.1636
   400     201.5472     209.2589     195.4020
   400     206.4203     205.3974     190.3418
   400     197.1386     202.0144     201.5184
   400     203.5815     209.4798     200.2448
   400     199.8672     202.1917     202.0343
   400     206.2229     207.9211     198.4517
   400     202.0866     203.1310     191.8199
   400     195.9424     198.1403     199.0581
   400     196.7483     201.0582     197.8241
   400     196.8448     204.7674     200.4507
   400     196.2573     206.3372     193.5753
   400     202.8579     203.6867     191.5041
   400     203.6129     202.7613     197.7290
   400     203.9430     199.9863     196.5595
   400     198.1489     205.9249     195.2745
   400     203.6276     202.6150     195.5328
   400     204.5082     202.9565     197.1101
   400     203.3947     205.7435     190.9985
   400     199.6589     204.2457     193.0309
   400     202.0239     197.5551     189.2727
   400     198.4237     201.8535     199.5347
   400     189.0803     202.5980     196.2569
   400     195.8951     203.8901     191.3335
   400     195.1161     199.4547     190.3746
   400     199.0863     207.1095     199.9280
   400     196.9567     200.8877     193.0957
   400     203.0685     203.6224     202.7148
   400     203.5395     202.2073     194.7362
   400     195.1615     209.9252     196.2016
   400     202.3482     208.7834     197.0400
   400     198.1533     203.9725     193.2271
   400     201.0203     207.0776     191.3661
   400     197.0275     209.2879     189.5978
   400     209.0902     200.1406     197.5301
   400     202.1676     201.6644     193.9726
   400     204.9878     203.9736     195.4922
   400     202.3993     207.0459     195.3515
   400     204.7499     198.2147     195.9257
   400     204.7341     198.8553     185.9913
   400     198.8438     204.3623     204.3221
   400     202.4180     201.9552     198.0912
   400     205.0352     204.7820     193.8394
   400     201.1931     206.9106     196.1094
   400     201.1240     203.8843     197.4133
   400     196.9392     197.8956     195.2453
   400     198.2878     201.7816     197.5151
   400     204.7750     199.4290     200.7936
   400     196.6452     199.5684     189.2890
   400     196.9707     205.3688     199.3786
   400     200.5083     202.8319     192.1382
   400     206.1678     200.4238     196.8399
   400     199.4702     207.0642     194.9504
   400     198.1743     206.5398     194.3311
   400     201.4429     197.1485     191.6951
   400     200.8742     199.6163     191.4219
   400     200.3333     206.2192     198.0428
   500     248.9319     249.1476     246.7358
   500     248.7620     254.7904     248.2366
   500     258.0368     250.5871     243.7842
   500     245.1618     254.9440     243.2734
   500     245.1361     255.7789     252.5379
   500     248.8617     254.3012     245.8032
   500     250.1909     251.5782     241.9662
   500     250.6365     251.6143     239.9979
   500     246.7853     254.9402     242.7089
   500     252.5187     255.4874     247.5340
   500     247.7575     250.4092     247.4190
   500     253.8622     250.6172     247.6454
   500     252.7345     256.0549     238.6577
   500     251.2245     252.8233     245.2721
   500     252.4087     257.4273     240.6890
   500     246.8320     255.1559     241.5771
   500     245.9623     253.6477     246.4880
   500     244.0853     260.2213     237.9569
   500     249.1202     248.7472     243.7222
   500     249.7096     254.6092     244.6851
   500     245.9136     255.3572     239.0448
   500     253.8097     253.6400     244.0697
   500     244.6571     253.4534     247.2233
   500     246.4866     258.8755     247.0625
   500     246.6966     257.4071     246.1618
   500     244.5263     255.1039     245.2838
   500     252.8899     253.8609     239.4528
   500     251.8790     254.4529     243.9514
   500     250.1866     252.8740     244.3797
   500     246.8011     252.8578     245.3659
   500     243.3774     248.2327     247.4554
   500     251.4413     252.4174     242.8039
   500     255.5059     257.5781     246.8975
   500     251.8397     247.7748     243.8894
   500     249.3860     251.3774     244.4495
   500     250.3504     251.5570     245.6506
   500     246.7548     256.9960     243.0127
   500     248.9003     256.3400     241.6536
   500     252.3372     251.6946     248.3083
   500     248.1115     257.6661     239.7080
   500     253.8200     257.2224     245.4526
   500     247.1515     254.8717     243.3483
   500     256.0871     258.6225     246.5898
   500     252.8254     256.5204     244.2341
   500     247.8513     256.4814     249.5059
   500     262.9021     252.1204     241.9017
   500     251.7172     253.0077     243.7003
   500     250.3344     249.7495     242.0678
   500     247.7393     249.5667     247.1641
   500     250.4633     249.0548     248.0415
   500     247.9158     248.2939     247.3453
   500     248.2332     253.4710     244.9588
   500     247.9686     259.7279     240.6324
   500     250.1837     258.3854     252.4587
   500     250.6924     255.8684     244.4876
   500     248.2665     259.3483     232.1082
   500     251.4551     259.6770     247.6224
   500     251.0739     258.6843     245.3664
   500     246.1467     255.1270     248.0359
   500     248.8639     255.0512     241.0562
   500     252.7436     254.4971     241.9525
   500     258.2868     253.5314     249.0083
   500     256.9544     257.5525     242.9876
   500     246.7631     254.8940     241.9856
   500     245.4133     250.5048     249.2389
   500     247.8523     258.1336     245.2475
   500     247.4864     257.4157     247.3631
   500     245.5714     258.9579     244.4872
   500     251.1216     250.7770     245.1655
   500     245.6524     254.3591     237.2394
   500     248.9970     261.0001     243.9344
   500     245.7620     256.8389     242.4408
   500     249.8438     260.8943     245.6138
   500     251.2799     260.7188     248.5162
   500     246.3016     258.7063     247.3714
   500     254.3913     254.8987     240.6651
   500     251.6481     253.1141     237.7094
   500     255.9210     252.1109     249.7272
   500     255.1047     252.3277     241.4799
   500     247.9339     255.9684     248.8144
   500     254.5732     257.8038     240.7612
   500     250.6792     255.8570     242.1491
   500     254.9685     252.8621     245.4650
   500     250.4117     253.1807     246.2943
   500     253.9542     251.9053     243.6305
   500     250.5635     256.4804     246.3690
   500     252.4106     254.7123     239.9810
   500     243.6937     259.6655     245.3250
   500     249.8138     253.9193     249.1615
   500     252.0640     257.8670     244.9440
   500     248.0662     250.6803     250.4167
   500     254.3860     253.4079     241.9404
   500     254.8026     256.5023     249.3916
   500     247.2075     251.5219     247.0733
   500     249.7138     250.3093     244.8500
   500     252.5213     247.9369     239.9312
   500     251.9181     256.6445     240.3002
   500     247.8728     251.2507     245.1655
   500     255.3133     258.1432     247.8468
   500     250.8399     254.3773     247.4706
   600     302.3644     310.3143     294.3362
   600     295.6356     315.9037     295.1159
   600     301.9899     310.7489     294.5531
   600     296.3368     308.9228     295.9976
   600     302.2143     310.7877     297.8147
   600     298.3174     302.2250     298.4502
   600     302.1511     301.2601     298.2618
   600     299.2045     296.7786     289.2219
   600     303.1953     308.0227     297.0019
   600     299.4621     303.4243     296.5412
   600     301.0938     301.2997     292.5793
   600     293.4483     305.0785     295.2940
   600     304.4748     306.6773     293.4607
   600     297.5641     311.9447     286.6343
   600     295.0058     304.0494     293.4052
   600     304.4435     305.5333     300.2177
   600     297.7422     303.5198     293.2284
   600     302.3263     311.6757     295.9406
   600     295.1371     298.2811     293.3265
   600     304.0399     307.8633     294.7540
   600     300.2933     307.6925     293.0223
   600     297.1603     303.1943     294.3475
   600     303.1955     306.9352     284.8347
   600     301.6620     308.6398     292.1134
   600     301.7838     302.3930     298.6295
   600     303.2926     309.2924     293.2778
   600     303.0675     306.0094     297.6199
   600     300.1957     308.6330     298.9747
   600     299.1099     306.7024     293.9079
   600     298.1914     308.1073     288.0824
   600     296.2019     307.2154     292.2373
   600     302.7605     303.7344     299.8529
   600     305.7298     304.1060     290.4893
   600     296.1951     305.4019     296.2065
   600     296.8556     304.2647     291.8556
   600     292.1158     306.6230     298.8835
   600     302.8039     310.2961     295.3885
   600     300.9157     306.2480     286.8367
   600     301.9760     309.9063     296.3232
   600     296.3317     308.9122     294.6262
   600     298.7288     306.5842     297.2278
   600     300.2307     307.0522     295.9846
   600     296.0422     306.3476     292.9832
   600     301.3501     307.5242     292.0871
   600     299.1312     302.3444     298.4959
   600     303.9600     312.3627     296.6529
   600     310.3234     309.8702     291.4141
   600     294.8861     310.7730     290.0017
   600     297.8450     307.2877     299.6735
   600     303.9408     307.6708     287.4009
   600     300.5524     310.2660     290.4606
   600     303.3428     312.6223     289.3778
   600     301.1972     293.2600     293.0734
   600     301.1845     303.7152     294.6810
   600     295.4796     306.9688     287.4809
   600     298.4184     311.4937     297.0603
   600     296.1237     304.9946     289.8184
   600     298.8513     300.8493     291.3766
   600     301.1412     304.2968     301.2819
   600     294.2789     303.2387     286.7768
   600     301.4082     308.5169     294.3458
   600     295.3622     312.5076     298.7778
   600     299.7570     297.4643     290.5465
   600     302.5340     302.4237     296.1561
   600     298.4826     304.7260     296.2607
   600     303.8807     307.3704     303.1640
   600     296.1448     309.9293     294.1744
   600     295.2509     303.4281     298.3689
   600     299.5199     309.8625     293.7728
   600     299.0469     300.9762     292.8838
   600     296.3236     305.7930     298.5068
   600     293.4772     309.7378     300.1206
   600     295.1760     302.9771     288.4996
   600     295.1316     305.1990     292.4794
   600     305.0091     310.1172     295.5358
   600     304.2327     308.2574     295.1511
   600     294.0809     303.1066     287.1362
   600     305.2233     305.0558     299.3119
   600     303.1177     305.3015     297.7057
   600     300.7500     306.4926     288.9429
   600     298.7425     308.2071     289.5712
   600     301.8698     307.1330     291.9407
   600     302.4874     304.0957     294.4884
   600     296.1403     306.1447     299.1533
   600     292.7113     308.6090     285.2326
   600     300.9238     307.3114     294.6860
   600     298.1779     309.7735     295.7602
   600     304.2423     311.0657     293.8697
   600     297.2950     298.8230     296.2999
   600     298.4663     312.2503     292.2082
   600     304.6617     309.9738     300.0286
   600     304.2065     307.9507     295.4718
   600     301.0205     307.9875     289.2674
   600     299.3580     305.8925     297.7861
   600     301.6345     304.6261     290.1629
   600     297.7239     305.0635     295.8957
   600     294.3818     303.3815     291.5286
   600     298.6019     305.9670     293.6790
   600     293.4002     302.3884     296.1634
   600     306.3409     304.0394     291.9455
   700     345.3594     359.4086     350.8020
   700     354.4444     359.5486     341.9372
   700     347.0994     362.0542     341.2175
   700     349.8570     352.8110     346.0907
   700     348.5712     358.7604     342.8172
   700     345.2182     364.5115     347.3932
   700     350.1570     356.5507     343.3323
   700     343.6652     360.6355     341.9708
   700     350.2971     358.8087     344.2680
   700     342.9753     352.1303     341.2813
   700     348.8888     348.6472     335.1651
   700     351.7074     356.3825     346.3069
   700     350.8358     360.6678     346.1266
   700     350.2515     357.9911     343.7311
   700     350.7759     358.6847     341.6574
   700     346.5012     352.2675     346.4853
   700     353.2761     362.2423     343.1098
   700     350.6203     356.5685     344.3007
   700     352.0056     357.7633     345.9545
   700     349.8958     359.3209     340.4393
   700     343.6687     355.7980     342.8438
   700     350.4948     360.0171     340.5899
   700     347.4753     353.0654     347.6437
   700     348.3428     354.6593     340.5016
   700     353.2540     358.3052     341.8629
   700     350.8389     353.2839     344.6312
   700     345.0658     355.0400     344.6014
   700     350.0833     356.3752     343.3272
   700     347.5994     364.6443     341.5539
   700     345.8059     355.5167     346.9273
   700     355.8771     352.7375     345.6143
   700     352.7273     357.5274     338.3642
   700     350.0959     356.8101     346.3795
   700     348.7691     359.3116     344.8946
   700     344.9580     349.7631     350.6664
   700     349.3683     351.2924     338.4787
   700     353.4654     353.3440     343.0287
   700     345.0121     356.1641     341.1187
   700     352.8198     353.1222     346.7195
   700     351.7372     363.3475     349.6102
   700     353.6686     354.3327     342.0865
   700     353.1779     356.2597     343.8470
   700     349.7754     355.3027     343.7111
   700     348.5845     355.7254     338.9958
   700     350.6979     354.6536     343.6731
   700     344.1683     358.0730     340.0116
   700     351.6470     358.8767     340.5548
   700     352.1026     355.3730     347.4064
   700     350.7112     363.8954     348.6583
   700     355.8998     359.6676     339.3988
   700     351.3289     360.0030     347.0513
   700     350.9487     354.7942     341.6297
   700     349.9302     355.8123     348.2967
   700     348.5479     352.5777     337.9076
   700     343.6908     355.4111     348.7970
   700     349.2365     356.9548     345.0255
   700     353.6867     352.3365     341.0716
   700     349.2432     357.9075     347.9170
   700     355.3588     361.1138     346.8482
   700     352.0598     356.3652     345.9079
   700     352.2530     357.0240     341.6304
   700     352.5514     355.6029     345.5199
   700     351.4812     356.6515     341.7788
   700     347.2731     362.0392     341.7367
   700     343.4567     350.9440     346.8328
   700     350.0681     355.1243     340.7394
   700     354.9862     351.2440     338.5509
   700     349.0675     358.4933     338.9267
   700     352.3464     358.9943     335.0088
   700     352.9331     356.4889     340.1981
   700     351.3407     355.3666     339.1073
   700     346.5427     355.2158     339.4381
   700     350.0756     360.0993     345.6275
   700     341.6812     350.2218     345.6276
   700     357.4545     359.4532     343.6264
   700     348.4626     352.0411     343.3775
   700     350.2181     356.2230     348.5534
   700     351.2200     361.9576     344.2739
   700     351.0348     366.1491     343.3895
   700     351.5676     349.5594     341.2355
   700     349.3777     351.6901     341.7899
   700     351.4778     356.9669     343.9882
   700     352.9324     356.0726     340.3268
   700     346.3577     357.8345     342.8038
   700     352.1324     355.8602     338.1965
   700     347.6130     357.9653     337.5202
   700     350.0046     351.4267     337.7642
   700     353.0614     354.5327     343.8933
   700     347.8833     359.1782     336.6517
   700     353.6899     359.9419     346.8906
   700     350.7952     361.5094     350.8220
   700     351.6057     354.7538     342.2263
   700     348.1433     347.6793     339.9457
   700     352.2351     353.6156     343.3478
   700     344.3139     351.7423     344.3772
   700     343.9356     353.9624     340.4548
   700     346.7582     361.8523     345.6690
   700     349.7460     360.3012     339.2860
   700     345.2674     355.0055     344.6105
   700     344.0209     355.5986     341.4181
   800     400.9186     408.8256     391.0136
   800     401.3076     406.9728     386.8556
   800     398.9907     410.3074     385.9530
   800     396.9691     409.5488     396.2633
   800     402.3499     402.9637     387.9218
   800     392.5292     406.3668     388.2298
   800     396.1444     404.3495     392.0589
   800     401.1627     411.3880     387.0432
   800     400.2646     406.2427     394.6707
   800     394.1876     409.1924     392.4617
   800     401.5891     418.5122     391.4123
   800     399.7126     405.1679     389.1499
   800     398.4849     403.4836     390.3772
   800     406.0021     403.6575     387.0342
   800     398.4293     403.7059     393.9600
   800     397.4552     408.1839     388.7724
   800     394.5582     411.2075     388.5506
   800     401.9435     409.5657     394.7022
   800     396.6796     408.6901     381.5711
   800     395.0314     408.9958     395.1803
   800     401.5560     414.8262     394.8706
   800     401.1230     407.6691     396.9365
   800     399.6160     409.3784     381.8710
   800     406.8566     412.2176     385.5363
   800     405.5841     400.1656     385.6035
   800     398.5730     409.9143     392.6484
   800     399.4233     404.1456     390.9948
   800     403.3383     408.9135     397.6852
   800     405.6205     410.7860     389.0260
   800     402.3460     412.6591     392.6316
   800     399.2471     400.8470     392.9841
   800     397.3426     407.9170     389.2983
   800     408.0307     404.0331     388.3513
   800     407.9073     403.7188     389.6238
   800     401.7535     406.9181     397.7301
   800     401.2509     407.5466     388.1947
   800     402.3350     406.1008     391.2577
   800     398.2219     414.2314     398.7595
   800     396.4224     412.0858     392.0980
   800     403.5379     411.6791     386.2807
   800     395.4727     406.4845     392.4993
   800     405.2550     415.7195     387.6091
   800     397.4794     403.1201     393.2481
   800     401.5100     405.6898     388.8722
   800     401.3392     410.8653     389.3520
   800     402.0816     400.8314     390.1063
   800     401.5005     406.2696     388.6051
   800     406.5709     407.9368     400.9045
   800     401.0346     402.8109     381.3377
   800     399.7971     400.2753     397.6680
   800     397.2734     406.1859     399.2231
   800     396.5136     406.1983     384.3583
   800     400.3359     405.3940     388.8322
   800     402.7565     411.8059     398.6374
   800     406.4240     408.8978     392.6423
   800     397.2047     406.8268     394.9276
   800     395.4092     408.3338     392.8776
   800     398.2989     403.4629     390.6086
   800     404.6272     409.0025     391.5243
   800     394.8571     407.8490     386.6942
   800     393.7635     410.6630     390.3616
   800     399.0997     409.4620     397.2994
   800     396.8648     408.9081     388.8512
   800     400.6197     408.9121     388.1088
   800     397.5205     406.8905     393.0086
   800     404.5599     407.1085     395.3940
   800     401.0383     410.4256     398.7395
   800     393.7277     405.6351     394.2620
   800     397.5167     406.5965     392.2220
   800     395.0361     411.5177     392.2586
   800     396.1611     408.9320     396.2905
   800     402.8011     406.8029     390.1184
   800     395.4443     406.2231     389.2500
   800     404.4224     406.9897     396.3122
   800     399.8951     407.0890     390.5677
   800     398.4715     411.5863     388.2352
   800     399.6926     406.2582     386.4539
